438	27	2	2015-03-13 17:00:00	2015-03-13 17:00:02
439	27	12	2015-03-13 17:00:02	2015-03-13 17:13:02
440	27	13	2015-03-13 17:13:02	2015-03-13 17:25:02
441	27	4	2015-03-13 17:25:02	2015-03-13 17:25:03
442	17	2	2015-03-13 21:00:00	2015-03-13 21:00:02
443	17	12	2015-03-13 21:00:02	2015-03-13 21:13:02
444	17	13	2015-03-13 21:13:02	2015-03-13 21:25:02
445	17	4	2015-03-13 21:25:02	2015-03-13 21:25:03
446	29	0	2015-03-15 17:00:00	2015-03-15 17:03:00
447	29	2	2015-03-15 17:03:00	2015-03-15 17:03:01
448	29	10	2015-03-15 17:03:01	2015-03-15 17:04:01
449	29	11	2015-03-15 17:04:01	2015-03-15 17:16:01
450	29	4	2015-03-15 17:16:01	2015-03-15 17:16:02
451	26	2	2015-03-19 17:00:00	2015-03-19 17:00:02
452	26	2	2015-03-19 17:00:00	2015-03-19 17:00:02
453	28	2	2015-03-19 17:00:00	2015-03-19 17:00:02
454	26	24	2015-03-19 17:00:02	2015-03-19 17:18:02
455	26	32	2015-03-19 17:00:02	2015-03-19 17:18:02
456	28	24	2015-03-19 17:00:02	2015-03-19 17:18:02
457	26	25	2015-03-19 17:18:02	2015-03-19 17:41:02
458	26	33	2015-03-19 17:18:02	2015-03-19 17:41:02
459	28	25	2015-03-19 17:18:02	2015-03-19 17:41:02
460	26	26	2015-03-19 17:41:02	2015-03-19 17:55:02
461	26	34	2015-03-19 17:41:02	2015-03-19 17:55:02
462	28	26	2015-03-19 17:41:02	2015-03-19 17:55:02
463	26	30	2015-03-19 17:55:02	2015-03-19 18:03:02
464	26	35	2015-03-19 17:55:02	2015-03-19 18:03:02
465	28	30	2015-03-19 17:55:02	2015-03-19 18:03:02
466	26	31	2015-03-19 18:03:02	2015-03-19 18:15:02
467	26	36	2015-03-19 18:03:02	2015-03-19 18:47:02
468	28	31	2015-03-19 18:03:02	2015-03-19 18:15:02
469	26	32	2015-03-19 18:15:02	2015-03-19 18:39:02
470	28	32	2015-03-19 18:15:02	2015-03-19 18:39:02
471	26	3	2015-03-19 18:39:02	2015-03-19 18:39:03
472	28	3	2015-03-19 18:39:02	2015-03-19 18:39:03
473	26	3	2015-03-19 18:47:02	2015-03-19 18:47:03
474	16	2	2015-03-19 21:00:00	2015-03-19 21:00:02
475	16	2	2015-03-19 21:00:00	2015-03-19 21:00:02
476	18	2	2015-03-19 21:00:00	2015-03-19 21:00:02
477	16	24	2015-03-19 21:00:02	2015-03-19 21:18:02
478	16	32	2015-03-19 21:00:02	2015-03-19 21:18:02
479	18	24	2015-03-19 21:00:02	2015-03-19 21:18:02
480	16	25	2015-03-19 21:18:02	2015-03-19 21:41:02
481	16	33	2015-03-19 21:18:02	2015-03-19 21:41:02
482	18	25	2015-03-19 21:18:02	2015-03-19 21:41:02
483	16	26	2015-03-19 21:41:02	2015-03-19 21:55:02
484	16	34	2015-03-19 21:41:02	2015-03-19 21:55:02
485	18	26	2015-03-19 21:41:02	2015-03-19 21:55:02
486	16	30	2015-03-19 21:55:02	2015-03-19 22:03:02
487	16	35	2015-03-19 21:55:02	2015-03-19 22:03:02
488	18	30	2015-03-19 21:55:02	2015-03-19 22:03:02
489	16	31	2015-03-19 22:03:02	2015-03-19 22:15:02
490	16	36	2015-03-19 22:03:02	2015-03-19 22:47:02
491	18	31	2015-03-19 22:03:02	2015-03-19 22:15:02
492	16	32	2015-03-19 22:15:02	2015-03-19 22:39:02
493	18	32	2015-03-19 22:15:02	2015-03-19 22:39:02
494	16	3	2015-03-19 22:39:02	2015-03-19 22:39:03
495	18	3	2015-03-19 22:39:02	2015-03-19 22:39:03
496	16	3	2015-03-19 22:47:02	2015-03-19 22:47:03
497	26	2	2015-03-20 17:00:00	2015-03-20 17:00:02
498	26	36	2015-03-20 17:00:02	2015-03-20 17:44:02
499	26	3	2015-03-20 17:44:02	2015-03-20 17:44:03
500	16	2	2015-03-20 21:00:00	2015-03-20 21:00:02
501	16	36	2015-03-20 21:00:02	2015-03-20 21:44:02
502	16	3	2015-03-20 21:44:02	2015-03-20 21:44:04
503	16	2	2015-03-20 21:44:04	2015-03-20 21:44:04
504	16	36	2015-03-20 21:44:04	2015-03-20 22:28:04
505	16	3	2015-03-20 22:28:04	2015-03-20 22:28:05
506	26	2	2015-03-21 17:00:00	2015-03-21 17:00:02
507	28	2	2015-03-21 17:00:00	2015-03-21 17:00:02
508	26	36	2015-03-21 17:00:02	2015-03-21 17:44:02
509	28	32	2015-03-21 17:00:02	2015-03-21 17:24:02
510	28	33	2015-03-21 17:24:02	2015-03-21 18:24:02
511	26	3	2015-03-21 17:44:02	2015-03-21 17:44:03
512	28	3	2015-03-21 18:24:02	2015-03-21 18:24:03
513	18	2	2015-03-21 21:00:00	2015-03-21 21:00:02
514	18	32	2015-03-21 21:00:02	2015-03-21 21:24:02
515	18	33	2015-03-21 21:24:02	2015-03-21 22:24:02
516	18	3	2015-03-21 22:24:02	2015-03-21 22:24:03
517	30	0	2015-03-22 16:00:00	2015-03-22 16:03:00
518	30	2	2015-03-22 16:03:00	2015-03-22 16:03:01
519	30	10	2015-03-22 16:03:01	2015-03-22 16:04:01
520	30	11	2015-03-22 16:04:01	2015-03-22 16:16:01
521	30	4	2015-03-22 16:16:01	2015-03-22 16:16:02
522	28	2	2015-03-22 17:00:00	2015-03-22 17:00:02
523	28	33	2015-03-22 17:00:02	2015-03-22 18:00:02
524	28	3	2015-03-22 18:00:02	2015-03-22 18:00:03
525	18	2	2015-03-22 21:00:00	2015-03-22 21:00:02
526	18	33	2015-03-22 21:00:02	2015-03-22 22:00:02
527	18	3	2015-03-22 22:00:02	2015-03-22 22:00:03
528	41	0	2015-04-01 20:00:00	2015-04-01 20:01:00
529	71	0	2015-04-01 20:00:00	2015-04-01 20:01:00
530	41	1	2015-04-01 20:01:00	2015-04-01 20:02:02
531	71	1	2015-04-01 20:01:00	2015-04-01 20:02:02
532	43	2	2015-04-01 21:00:00	2015-04-01 21:00:01
533	73	2	2015-04-01 21:00:00	2015-04-01 21:00:01
534	43	11	2015-04-01 21:00:01	2015-04-01 21:12:01
535	73	11	2015-04-01 21:00:01	2015-04-01 21:12:01
536	43	12	2015-04-01 21:12:01	2015-04-01 21:25:01
537	73	12	2015-04-01 21:12:01	2015-04-01 21:25:01
538	43	4	2015-04-01 21:25:01	2015-04-01 21:25:02
539	73	4	2015-04-01 21:25:01	2015-04-01 21:25:02
540	42	0	2015-04-01 22:00:00	2015-04-01 22:01:00
541	72	0	2015-04-01 22:00:00	2015-04-01 22:01:00
542	42	2	2015-04-01 22:01:00	2015-04-01 22:02:02
543	72	2	2015-04-01 22:01:00	2015-04-01 22:02:02
544	42	10	2015-04-01 22:02:02	2015-04-01 22:03:02
545	72	10	2015-04-01 22:02:02	2015-04-01 22:03:02
546	42	11	2015-04-01 22:03:02	2015-04-01 22:11:08
547	72	11	2015-04-01 22:03:02	2015-04-01 22:11:08
548	42	12	2015-04-01 22:11:08	2015-04-01 22:23:07
549	72	12	2015-04-01 22:11:08	2015-04-01 22:23:07
550	42	13	2015-04-01 22:23:07	2015-04-01 22:53:08
551	72	13	2015-04-01 22:23:07	2015-04-01 22:53:08
552	42	14	2015-04-01 22:53:08	2015-04-01 23:21:07
553	72	14	2015-04-01 22:53:08	2015-04-01 23:21:07
554	44	0	2015-04-01 23:00:00	2015-04-01 23:02:00
555	74	0	2015-04-01 23:00:00	2015-04-01 23:02:00
556	44	2	2015-04-01 23:02:00	2015-04-01 23:02:01
557	74	2	2015-04-01 23:02:00	2015-04-01 23:02:01
558	44	10	2015-04-01 23:02:01	2015-04-01 23:03:01
559	74	10	2015-04-01 23:02:01	2015-04-01 23:03:01
560	44	11	2015-04-01 23:03:01	2015-04-01 23:11:07
561	74	11	2015-04-01 23:03:01	2015-04-01 23:11:07
562	44	12	2015-04-01 23:11:07	2015-04-01 23:23:07
563	74	12	2015-04-01 23:11:07	2015-04-01 23:23:07
564	42	15	2015-04-01 23:21:07	2015-04-01 23:39:07
565	72	15	2015-04-01 23:21:07	2015-04-01 23:39:07
566	44	13	2015-04-01 23:23:07	2015-04-01 23:53:07
567	74	13	2015-04-01 23:23:07	2015-04-01 23:53:07
568	42	3	2015-04-01 23:39:07	2015-04-01 23:39:09
569	72	3	2015-04-01 23:39:07	2015-04-01 23:39:09
570	44	14	2015-04-01 23:53:07	2015-04-02 00:21:07
571	74	14	2015-04-01 23:53:07	2015-04-02 00:21:07
572	44	15	2015-04-02 00:21:07	2015-04-02 00:39:06
573	74	15	2015-04-02 00:21:07	2015-04-02 00:39:06
574	44	3	2015-04-02 00:39:06	2015-04-02 00:39:08
575	74	3	2015-04-02 00:39:06	2015-04-02 00:39:08
576	43	0	2015-04-02 21:00:00	2015-04-02 21:03:00
577	43	2	2015-04-02 21:00:00	2015-04-02 21:00:01
578	73	0	2015-04-02 21:00:00	2015-04-02 21:03:00
579	73	2	2015-04-02 21:00:00	2015-04-02 21:00:01
580	43	12	2015-04-02 21:00:01	2015-04-02 21:13:01
581	73	12	2015-04-02 21:00:01	2015-04-02 21:13:01
582	43	2	2015-04-02 21:03:00	2015-04-02 21:03:02
583	73	2	2015-04-02 21:03:00	2015-04-02 21:03:02
584	43	10	2015-04-02 21:03:02	2015-04-02 21:04:02
585	73	10	2015-04-02 21:03:02	2015-04-02 21:04:02
586	43	11	2015-04-02 21:04:02	2015-04-02 21:16:02
587	73	11	2015-04-02 21:04:02	2015-04-02 21:16:02
588	43	4	2015-04-02 21:13:01	2015-04-02 21:13:02
589	73	4	2015-04-02 21:13:01	2015-04-02 21:13:02
590	43	4	2015-04-02 21:16:02	2015-04-02 21:16:04
591	73	4	2015-04-02 21:16:02	2015-04-02 21:16:04
592	42	2	2015-04-02 22:00:00	2015-04-02 22:00:02
593	72	2	2015-04-02 22:00:00	2015-04-02 22:00:02
594	42	15	2015-04-02 22:00:02	2015-04-02 22:32:02
595	72	15	2015-04-02 22:00:02	2015-04-02 22:32:02
596	42	20	2015-04-02 22:32:02	2015-04-02 22:36:02
597	72	20	2015-04-02 22:32:02	2015-04-02 22:36:02
598	42	21	2015-04-02 22:36:02	2015-04-02 22:48:02
599	72	21	2015-04-02 22:36:02	2015-04-02 22:48:02
600	42	22	2015-04-02 22:48:02	2015-04-02 23:18:02
601	72	22	2015-04-02 22:48:02	2015-04-02 23:18:02
602	42	23	2015-04-02 23:18:02	2015-04-02 23:46:02
603	72	23	2015-04-02 23:18:02	2015-04-02 23:46:02
604	42	24	2015-04-02 23:46:02	2015-04-03 00:34:02
605	72	24	2015-04-02 23:46:02	2015-04-03 00:34:02
606	42	3	2015-04-03 00:34:02	2015-04-03 00:34:03
607	72	3	2015-04-03 00:34:02	2015-04-03 00:34:03
608	43	2	2015-04-03 21:00:00	2015-04-03 21:00:02
609	73	2	2015-04-03 21:00:00	2015-04-03 21:00:02
610	43	12	2015-04-03 21:00:02	2015-04-03 21:13:02
611	73	12	2015-04-03 21:00:02	2015-04-03 21:13:02
612	43	13	2015-04-03 21:13:02	2015-04-03 21:25:02
613	73	13	2015-04-03 21:13:02	2015-04-03 21:25:02
614	43	4	2015-04-03 21:25:02	2015-04-03 21:25:03
615	73	4	2015-04-03 21:25:02	2015-04-03 21:25:03
616	42	2	2015-04-09 21:00:00	2015-04-09 21:00:02
617	42	2	2015-04-09 21:00:00	2015-04-09 21:00:02
618	44	2	2015-04-09 21:00:00	2015-04-09 21:00:02
619	72	2	2015-04-09 21:00:00	2015-04-09 21:00:02
620	72	2	2015-04-09 21:00:00	2015-04-09 21:00:02
621	74	2	2015-04-09 21:00:00	2015-04-09 21:00:02
622	42	24	2015-04-09 21:00:02	2015-04-09 21:18:02
623	42	32	2015-04-09 21:00:02	2015-04-09 21:18:02
624	44	24	2015-04-09 21:00:02	2015-04-09 21:18:02
625	72	24	2015-04-09 21:00:02	2015-04-09 21:18:02
626	72	32	2015-04-09 21:00:02	2015-04-09 21:18:02
627	74	24	2015-04-09 21:00:02	2015-04-09 21:18:02
628	42	25	2015-04-09 21:18:02	2015-04-09 21:41:02
629	42	33	2015-04-09 21:18:02	2015-04-09 21:41:02
630	44	25	2015-04-09 21:18:02	2015-04-09 21:41:02
631	72	25	2015-04-09 21:18:02	2015-04-09 21:41:02
632	72	33	2015-04-09 21:18:02	2015-04-09 21:41:02
633	74	25	2015-04-09 21:18:02	2015-04-09 21:41:02
634	42	26	2015-04-09 21:41:02	2015-04-09 21:55:02
635	42	34	2015-04-09 21:41:02	2015-04-09 21:55:02
636	44	26	2015-04-09 21:41:02	2015-04-09 21:55:02
637	72	26	2015-04-09 21:41:02	2015-04-09 21:55:02
638	72	34	2015-04-09 21:41:02	2015-04-09 21:55:02
639	74	26	2015-04-09 21:41:02	2015-04-09 21:55:02
640	42	30	2015-04-09 21:55:02	2015-04-09 22:03:02
641	42	35	2015-04-09 21:55:02	2015-04-09 22:03:02
642	44	30	2015-04-09 21:55:02	2015-04-09 22:03:02
643	72	30	2015-04-09 21:55:02	2015-04-09 22:03:02
644	72	35	2015-04-09 21:55:02	2015-04-09 22:03:02
645	74	30	2015-04-09 21:55:02	2015-04-09 22:03:02
646	42	31	2015-04-09 22:03:02	2015-04-09 22:15:02
647	42	36	2015-04-09 22:03:02	2015-04-09 22:47:02
648	44	31	2015-04-09 22:03:02	2015-04-09 22:15:02
649	72	31	2015-04-09 22:03:02	2015-04-09 22:15:02
650	72	36	2015-04-09 22:03:02	2015-04-09 22:47:02
651	74	31	2015-04-09 22:03:02	2015-04-09 22:15:02
652	42	32	2015-04-09 22:15:02	2015-04-09 22:39:02
653	44	32	2015-04-09 22:15:02	2015-04-09 22:39:02
654	72	32	2015-04-09 22:15:02	2015-04-09 22:39:02
655	74	32	2015-04-09 22:15:02	2015-04-09 22:39:02
656	42	3	2015-04-09 22:39:02	2015-04-09 22:39:03
657	44	3	2015-04-09 22:39:02	2015-04-09 22:39:03
658	72	3	2015-04-09 22:39:02	2015-04-09 22:39:03
659	74	3	2015-04-09 22:39:02	2015-04-09 22:39:03
660	42	3	2015-04-09 22:47:02	2015-04-09 22:47:03
661	72	3	2015-04-09 22:47:02	2015-04-09 22:47:03
662	42	2	2015-04-10 18:00:00	2015-04-10 18:00:02
663	72	2	2015-04-10 18:00:00	2015-04-10 18:00:02
664	42	36	2015-04-10 18:00:02	2015-04-10 18:44:02
665	72	36	2015-04-10 18:00:02	2015-04-10 18:44:02
666	42	3	2015-04-10 18:44:02	2015-04-10 18:44:03
667	72	3	2015-04-10 18:44:02	2015-04-10 18:44:03
668	42	2	2015-04-11 18:00:00	2015-04-11 18:00:02
669	45	0	2015-04-11 18:00:00	2015-04-11 18:01:00
670	46	0	2015-04-11 18:00:00	2015-04-11 18:01:00
671	72	2	2015-04-11 18:00:00	2015-04-11 18:00:02
672	75	0	2015-04-11 18:00:00	2015-04-11 18:01:00
673	76	0	2015-04-11 18:00:00	2015-04-11 18:01:00
674	42	36	2015-04-11 18:00:02	2015-04-11 18:44:02
675	72	36	2015-04-11 18:00:02	2015-04-11 18:44:02
676	45	1	2015-04-11 18:01:00	2015-04-11 18:01:02
677	46	2	2015-04-11 18:01:00	2015-04-11 18:01:02
678	75	1	2015-04-11 18:01:00	2015-04-11 18:01:02
679	76	2	2015-04-11 18:01:00	2015-04-11 18:01:02
680	46	10	2015-04-11 18:01:02	2015-04-11 18:02:02
681	76	10	2015-04-11 18:01:02	2015-04-11 18:02:02
682	46	11	2015-04-11 18:02:02	2015-04-11 18:10:08
683	76	11	2015-04-11 18:02:02	2015-04-11 18:10:08
684	46	12	2015-04-11 18:10:08	2015-04-11 18:22:07
685	76	12	2015-04-11 18:10:08	2015-04-11 18:22:07
686	46	13	2015-04-11 18:22:07	2015-04-11 18:52:08
687	76	13	2015-04-11 18:22:07	2015-04-11 18:52:08
688	42	3	2015-04-11 18:44:02	2015-04-11 18:44:03
689	72	3	2015-04-11 18:44:02	2015-04-11 18:44:03
690	46	14	2015-04-11 18:52:08	2015-04-11 19:20:07
691	76	14	2015-04-11 18:52:08	2015-04-11 19:20:07
692	44	2	2015-04-11 19:00:00	2015-04-11 19:00:02
693	74	2	2015-04-11 19:00:00	2015-04-11 19:00:02
694	44	32	2015-04-11 19:00:02	2015-04-11 19:24:02
695	74	32	2015-04-11 19:00:02	2015-04-11 19:24:02
696	46	15	2015-04-11 19:20:07	2015-04-11 19:38:07
697	76	15	2015-04-11 19:20:07	2015-04-11 19:38:07
698	44	33	2015-04-11 19:24:02	2015-04-11 20:24:02
699	74	33	2015-04-11 19:24:02	2015-04-11 20:24:02
700	46	3	2015-04-11 19:38:07	2015-04-11 19:38:09
701	76	3	2015-04-11 19:38:07	2015-04-11 19:38:09
702	48	0	2015-04-11 20:00:00	2015-04-11 20:02:00
703	47	2	2015-04-11 20:00:00	2015-04-11 20:00:01
704	78	0	2015-04-11 20:00:00	2015-04-11 20:02:00
705	77	2	2015-04-11 20:00:00	2015-04-11 20:00:01
706	47	11	2015-04-11 20:00:01	2015-04-11 20:12:01
707	77	11	2015-04-11 20:00:01	2015-04-11 20:12:01
708	48	2	2015-04-11 20:02:00	2015-04-11 20:02:01
709	78	2	2015-04-11 20:02:00	2015-04-11 20:02:01
710	48	10	2015-04-11 20:02:01	2015-04-11 20:03:01
711	78	10	2015-04-11 20:02:01	2015-04-11 20:03:01
712	48	11	2015-04-11 20:03:01	2015-04-11 20:11:07
713	78	11	2015-04-11 20:03:01	2015-04-11 20:11:07
714	48	12	2015-04-11 20:11:07	2015-04-11 20:23:07
715	78	12	2015-04-11 20:11:07	2015-04-11 20:23:07
716	47	12	2015-04-11 20:12:01	2015-04-11 20:25:01
717	77	12	2015-04-11 20:12:01	2015-04-11 20:25:01
718	48	13	2015-04-11 20:23:07	2015-04-11 20:53:07
719	78	13	2015-04-11 20:23:07	2015-04-11 20:53:07
720	44	3	2015-04-11 20:24:02	2015-04-11 20:24:03
721	74	3	2015-04-11 20:24:02	2015-04-11 20:24:03
722	47	4	2015-04-11 20:25:01	2015-04-11 20:25:02
723	77	4	2015-04-11 20:25:01	2015-04-11 20:25:02
724	48	14	2015-04-11 20:53:07	2015-04-11 21:21:07
725	78	14	2015-04-11 20:53:07	2015-04-11 21:21:07
726	48	15	2015-04-11 21:21:07	2015-04-11 21:39:06
727	78	15	2015-04-11 21:21:07	2015-04-11 21:39:06
728	48	3	2015-04-11 21:39:06	2015-04-11 21:39:08
729	78	3	2015-04-11 21:39:06	2015-04-11 21:39:08
730	44	2	2015-04-12 19:00:00	2015-04-12 19:00:02
731	74	2	2015-04-12 19:00:00	2015-04-12 19:00:02
732	44	33	2015-04-12 19:00:02	2015-04-12 20:00:02
733	74	33	2015-04-12 19:00:02	2015-04-12 20:00:02
734	47	0	2015-04-12 20:00:00	2015-04-12 20:03:00
735	46	2	2015-04-12 20:00:00	2015-04-12 20:00:02
736	47	2	2015-04-12 20:00:00	2015-04-12 20:00:01
737	77	0	2015-04-12 20:00:00	2015-04-12 20:03:00
738	76	2	2015-04-12 20:00:00	2015-04-12 20:00:02
739	77	2	2015-04-12 20:00:00	2015-04-12 20:00:01
740	47	12	2015-04-12 20:00:01	2015-04-12 20:13:01
741	77	12	2015-04-12 20:00:01	2015-04-12 20:13:01
742	44	3	2015-04-12 20:00:02	2015-04-12 20:00:03
743	74	3	2015-04-12 20:00:02	2015-04-12 20:00:03
744	46	15	2015-04-12 20:00:02	2015-04-12 20:32:02
745	76	15	2015-04-12 20:00:02	2015-04-12 20:32:02
746	47	2	2015-04-12 20:03:00	2015-04-12 20:03:00
747	47	10	2015-04-12 20:03:00	2015-04-12 20:04:00
748	77	2	2015-04-12 20:03:00	2015-04-12 20:03:00
749	77	10	2015-04-12 20:03:00	2015-04-12 20:04:00
750	47	11	2015-04-12 20:04:00	2015-04-12 20:16:00
751	77	11	2015-04-12 20:04:00	2015-04-12 20:16:00
752	47	4	2015-04-12 20:13:01	2015-04-12 20:13:02
753	77	4	2015-04-12 20:13:01	2015-04-12 20:13:02
754	47	4	2015-04-12 20:16:00	2015-04-12 20:16:02
755	77	4	2015-04-12 20:16:00	2015-04-12 20:16:02
756	46	20	2015-04-12 20:32:02	2015-04-12 20:36:02
757	76	20	2015-04-12 20:32:02	2015-04-12 20:36:02
758	46	21	2015-04-12 20:36:02	2015-04-12 20:48:02
759	76	21	2015-04-12 20:36:02	2015-04-12 20:48:02
760	46	22	2015-04-12 20:48:02	2015-04-12 21:18:02
761	76	22	2015-04-12 20:48:02	2015-04-12 21:18:02
762	46	23	2015-04-12 21:18:02	2015-04-12 21:46:02
763	76	23	2015-04-12 21:18:02	2015-04-12 21:46:02
764	46	24	2015-04-12 21:46:02	2015-04-12 22:34:02
765	76	24	2015-04-12 21:46:02	2015-04-12 22:34:02
766	46	3	2015-04-12 22:34:02	2015-04-12 22:34:03
767	76	3	2015-04-12 22:34:02	2015-04-12 22:34:03
768	47	2	2015-04-13 14:00:00	2015-04-13 14:00:02
769	77	2	2015-04-13 14:00:00	2015-04-13 14:00:02
770	47	12	2015-04-13 14:00:02	2015-04-13 14:13:02
771	77	12	2015-04-13 14:00:02	2015-04-13 14:13:02
772	47	13	2015-04-13 14:13:02	2015-04-13 14:25:02
773	77	13	2015-04-13 14:13:02	2015-04-13 14:25:02
774	47	4	2015-04-13 14:25:02	2015-04-13 14:25:03
775	77	4	2015-04-13 14:25:02	2015-04-13 14:25:03
776	49	0	2015-04-15 21:00:00	2015-04-15 21:03:00
777	79	0	2015-04-15 21:00:00	2015-04-15 21:03:00
778	49	2	2015-04-15 21:03:00	2015-04-15 21:03:02
779	79	2	2015-04-15 21:03:00	2015-04-15 21:03:02
780	49	10	2015-04-15 21:03:02	2015-04-15 21:04:02
781	79	10	2015-04-15 21:03:02	2015-04-15 21:04:02
782	49	11	2015-04-15 21:04:02	2015-04-15 21:16:02
783	79	11	2015-04-15 21:04:02	2015-04-15 21:16:02
784	49	4	2015-04-15 21:16:02	2015-04-15 21:16:04
785	79	4	2015-04-15 21:16:02	2015-04-15 21:16:04
786	46	2	2015-04-19 14:00:00	2015-04-19 14:00:02
787	46	2	2015-04-19 14:00:00	2015-04-19 14:00:02
788	48	2	2015-04-19 14:00:00	2015-04-19 14:00:02
789	76	2	2015-04-19 14:00:00	2015-04-19 14:00:02
790	76	2	2015-04-19 14:00:00	2015-04-19 14:00:02
791	78	2	2015-04-19 14:00:00	2015-04-19 14:00:02
792	46	24	2015-04-19 14:00:02	2015-04-19 14:18:02
793	46	32	2015-04-19 14:00:02	2015-04-19 14:18:02
794	48	24	2015-04-19 14:00:02	2015-04-19 14:18:02
795	76	24	2015-04-19 14:00:02	2015-04-19 14:18:02
796	76	32	2015-04-19 14:00:02	2015-04-19 14:18:02
797	78	24	2015-04-19 14:00:02	2015-04-19 14:18:02
798	46	25	2015-04-19 14:18:02	2015-04-19 14:41:02
799	46	33	2015-04-19 14:18:02	2015-04-19 14:41:02
800	48	25	2015-04-19 14:18:02	2015-04-19 14:41:02
801	76	25	2015-04-19 14:18:02	2015-04-19 14:41:02
802	76	33	2015-04-19 14:18:02	2015-04-19 14:41:02
803	78	25	2015-04-19 14:18:02	2015-04-19 14:41:02
804	46	26	2015-04-19 14:41:02	2015-04-19 14:55:02
805	46	34	2015-04-19 14:41:02	2015-04-19 14:55:02
806	48	26	2015-04-19 14:41:02	2015-04-19 14:55:02
807	76	26	2015-04-19 14:41:02	2015-04-19 14:55:02
808	76	34	2015-04-19 14:41:02	2015-04-19 14:55:02
809	78	26	2015-04-19 14:41:02	2015-04-19 14:55:02
810	46	30	2015-04-19 14:55:02	2015-04-19 15:03:02
811	46	35	2015-04-19 14:55:02	2015-04-19 15:03:02
812	48	30	2015-04-19 14:55:02	2015-04-19 15:03:02
813	76	30	2015-04-19 14:55:02	2015-04-19 15:03:02
814	76	35	2015-04-19 14:55:02	2015-04-19 15:03:02
815	78	30	2015-04-19 14:55:02	2015-04-19 15:03:02
816	46	31	2015-04-19 15:03:02	2015-04-19 15:15:02
817	46	36	2015-04-19 15:03:02	2015-04-19 15:47:02
818	48	31	2015-04-19 15:03:02	2015-04-19 15:15:02
819	76	31	2015-04-19 15:03:02	2015-04-19 15:15:02
820	76	36	2015-04-19 15:03:02	2015-04-19 15:47:02
821	78	31	2015-04-19 15:03:02	2015-04-19 15:15:02
822	46	32	2015-04-19 15:15:02	2015-04-19 15:39:02
823	48	32	2015-04-19 15:15:02	2015-04-19 15:39:02
824	76	32	2015-04-19 15:15:02	2015-04-19 15:39:02
825	78	32	2015-04-19 15:15:02	2015-04-19 15:39:02
826	46	3	2015-04-19 15:39:02	2015-04-19 15:39:03
827	48	3	2015-04-19 15:39:02	2015-04-19 15:39:03
828	76	3	2015-04-19 15:39:02	2015-04-19 15:39:03
829	78	3	2015-04-19 15:39:02	2015-04-19 15:39:03
830	46	3	2015-04-19 15:47:02	2015-04-19 15:47:03
831	76	3	2015-04-19 15:47:02	2015-04-19 15:47:03
832	46	2	2015-04-20 19:00:00	2015-04-20 19:00:02
833	76	2	2015-04-20 19:00:00	2015-04-20 19:00:02
834	46	36	2015-04-20 19:00:02	2015-04-20 19:44:02
835	76	36	2015-04-20 19:00:02	2015-04-20 19:44:02
836	46	3	2015-04-20 19:44:02	2015-04-20 19:44:03
837	76	3	2015-04-20 19:44:02	2015-04-20 19:44:03
838	46	2	2015-04-21 19:00:00	2015-04-21 19:00:02
839	48	2	2015-04-21 19:00:00	2015-04-21 19:00:02
840	76	2	2015-04-21 19:00:00	2015-04-21 19:00:02
841	78	2	2015-04-21 19:00:00	2015-04-21 19:00:02
842	46	36	2015-04-21 19:00:02	2015-04-21 19:44:02
843	48	32	2015-04-21 19:00:02	2015-04-21 19:24:02
844	76	36	2015-04-21 19:00:02	2015-04-21 19:44:02
845	78	32	2015-04-21 19:00:02	2015-04-21 19:24:02
846	48	33	2015-04-21 19:24:02	2015-04-21 20:24:02
847	78	33	2015-04-21 19:24:02	2015-04-21 20:24:02
848	46	3	2015-04-21 19:44:02	2015-04-21 19:44:03
849	76	3	2015-04-21 19:44:02	2015-04-21 19:44:03
850	48	3	2015-04-21 20:24:02	2015-04-21 20:24:03
851	78	3	2015-04-21 20:24:02	2015-04-21 20:24:03
852	48	2	2015-04-22 21:00:00	2015-04-22 21:00:02
853	78	2	2015-04-22 21:00:00	2015-04-22 21:00:02
854	48	33	2015-04-22 21:00:02	2015-04-22 22:00:02
855	78	33	2015-04-22 21:00:02	2015-04-22 22:00:02
856	50	0	2015-04-22 22:00:00	2015-04-22 22:03:00
857	80	0	2015-04-22 22:00:00	2015-04-22 22:03:00
858	48	3	2015-04-22 22:00:02	2015-04-22 22:00:03
859	78	3	2015-04-22 22:00:02	2015-04-22 22:00:03
860	50	2	2015-04-22 22:03:00	2015-04-22 22:03:02
861	80	2	2015-04-22 22:03:00	2015-04-22 22:03:02
862	50	10	2015-04-22 22:03:02	2015-04-22 22:04:02
863	80	10	2015-04-22 22:03:02	2015-04-22 22:04:02
864	50	11	2015-04-22 22:04:02	2015-04-22 22:16:02
865	80	11	2015-04-22 22:04:02	2015-04-22 22:16:02
866	50	4	2015-04-22 22:16:02	2015-04-22 22:16:04
867	80	4	2015-04-22 22:16:02	2015-04-22 22:16:04
868	51	0	2015-05-01 13:00:00	2015-05-01 13:01:00
869	52	0	2015-05-01 13:00:00	2015-05-01 13:01:00
870	54	0	2015-05-01 13:00:00	2015-05-01 13:02:00
871	51	1	2015-05-01 13:01:00	2015-05-01 13:01:02
872	52	2	2015-05-01 13:01:00	2015-05-01 13:01:02
873	52	10	2015-05-01 13:01:02	2015-05-01 13:02:02
874	54	2	2015-05-01 13:02:00	2015-05-01 13:02:01
